"","Year","State","State.Minimum.Wage","State.Minimum.Wage.2020.Dollars","Federal.Minimum.Wage","Federal.Minimum.Wage.2020.Dollars","Effective.Minimum.Wage","Effective.Minimum.Wage.2020.Dollars","CPI.Average","Department.Of.Labor.Uncleaned.Data","Department.Of.Labor.Cleaned.Low.Value","Department.Of.Labor.Cleaned.Low.Value.2020.Dollars","Department.Of.Labor.Cleaned.High.Value","Department.Of.Labor.Cleaned.High.Value.2020.Dollars","Average_Inflation","Inflation_Category"
"748",2013,"Texas",7.25,8.05,7.25,8.05,7.25,8.05,232.957,"7.25",7.25,8.05,7.25,8.05,1.75,"Low Inflation"
"749",2013,"U.S. Virgin Islands",4.3,4.77,7.25,8.05,7.25,8.05,232.957,"4.30-7.25(j)",4.3,4.77,7.25,8.05,1.75,"Low Inflation"
"750",2013,"Utah",7.25,8.05,7.25,8.05,7.25,8.05,232.957,"7.25",7.25,8.05,7.25,8.05,1.75,"Low Inflation"
"751",2013,"Vermont",8.6,9.55,7.25,8.05,8.6,9.55,232.957,"8.60(e)",8.6,9.55,8.6,9.55,1.75,"Low Inflation"
"752",2013,"Virginia",7.25,8.05,7.25,8.05,7.25,8.05,232.957,"7.25[c]",7.25,8.05,7.25,8.05,1.75,"Low Inflation"
"753",2013,"Washington",9.19,10.2,7.25,8.05,9.19,10.2,232.957,"9.19",9.19,10.2,9.19,10.2,1.75,"Low Inflation"
"754",2013,"West Virginia",7.25,8.05,7.25,8.05,7.25,8.05,232.957,"7.25",7.25,8.05,7.25,8.05,1.75,"Low Inflation"
"755",2013,"Wisconsin",7.25,8.05,7.25,8.05,7.25,8.05,232.957,"7.25",7.25,8.05,7.25,8.05,1.75,"Low Inflation"
"756",2013,"Wyoming",5.15,5.72,7.25,8.05,7.25,8.05,232.957,"5.15",5.15,5.72,5.15,5.72,1.75,"Low Inflation"
"757",2014,"Alabama",0,0,7.25,7.92,7.25,7.92,236.736,"...",0,0,0,0,1.75,"Low Inflation"
"758",2014,"Alaska",7.75,8.47,7.25,7.92,7.75,8.47,236.736,"7.75",7.75,8.47,7.75,8.47,1.75,"Low Inflation"
"759",2014,"Arizona",7.9,8.63,7.25,7.92,7.9,8.63,236.736,"7.9",7.9,8.63,7.9,8.63,1.75,"Low Inflation"
"760",2014,"Arkansas",6.25,6.83,7.25,7.92,7.25,7.92,236.736,"6.25[c]",6.25,6.83,6.25,6.83,1.75,"Low Inflation"
"761",2014,"California",9,9.83,7.25,7.92,9,9.83,236.736,"9",9,9.83,9,9.83,1.75,"Low Inflation"
"762",2014,"Colorado",8,8.74,7.25,7.92,8,8.74,236.736,"8",8,8.74,8,8.74,1.75,"Low Inflation"
"763",2014,"Connecticut",8.7,9.51,7.25,7.92,8.7,9.51,236.736,"8.7",8.7,9.51,8.7,9.51,1.75,"Low Inflation"
"764",2014,"Delaware",7.75,8.47,7.25,7.92,7.75,8.47,236.736,"7.75",7.75,8.47,7.75,8.47,1.75,"Low Inflation"
"765",2014,"District of Columbia",9.5,10.38,7.25,7.92,9.5,10.38,236.736,"9.5",9.5,10.38,9.5,10.38,1.75,"Low Inflation"
"766",2014,"Florida",7.93,8.66,7.25,7.92,7.93,8.66,236.736,"7.93",7.93,8.66,7.93,8.66,1.75,"Low Inflation"
"767",2014,"Georgia",5.15,5.63,7.25,7.92,7.25,7.92,236.736,"5.15(d)",5.15,5.63,5.15,5.63,1.75,"Low Inflation"
"768",2014,"Guam",7.25,7.92,7.25,7.92,7.25,7.92,236.736,"7.25",7.25,7.92,7.25,7.92,1.75,"Low Inflation"
"769",2014,"Hawaii",7.25,7.92,7.25,7.92,7.25,7.92,236.736,"7.25",7.25,7.92,7.25,7.92,1.75,"Low Inflation"
"770",2014,"Idaho",7.25,7.92,7.25,7.92,7.25,7.92,236.736,"7.25",7.25,7.92,7.25,7.92,1.75,"Low Inflation"
"771",2014,"Illinois",8.25,9.01,7.25,7.92,8.25,9.01,236.736,"8.25[c]",8.25,9.01,8.25,9.01,1.75,"Low Inflation"
"772",2014,"Indiana",7.25,7.92,7.25,7.92,7.25,7.92,236.736,"7.25(e)",7.25,7.92,7.25,7.92,1.75,"Low Inflation"
"773",2014,"Iowa",7.25,7.92,7.25,7.92,7.25,7.92,236.736,"7.25",7.25,7.92,7.25,7.92,1.75,"Low Inflation"
"774",2014,"Kansas",7.25,7.92,7.25,7.92,7.25,7.92,236.736,"7.25",7.25,7.92,7.25,7.92,1.75,"Low Inflation"
"775",2014,"Kentucky",7.25,7.92,7.25,7.92,7.25,7.92,236.736,"7.25",7.25,7.92,7.25,7.92,1.75,"Low Inflation"
"776",2014,"Louisiana",0,0,7.25,7.92,7.25,7.92,236.736,"...",0,0,0,0,1.75,"Low Inflation"
"777",2014,"Maine",7.5,8.19,7.25,7.92,7.5,8.19,236.736,"7.5",7.5,8.19,7.5,8.19,1.75,"Low Inflation"
"778",2014,"Maryland",7.25,7.92,7.25,7.92,7.25,7.92,236.736,"7.25",7.25,7.92,7.25,7.92,1.75,"Low Inflation"
"779",2014,"Massachusetts",8,8.74,7.25,7.92,8,8.74,236.736,"8",8,8.74,8,8.74,1.75,"Low Inflation"
"780",2014,"Michigan",8.15,8.9,7.25,7.92,8.15,8.9,236.736,"8.15(e)",8.15,8.9,8.15,8.9,1.75,"Low Inflation"
"781",2014,"Minnesota",6.5,7.1,7.25,7.92,7.25,7.92,236.736,"6.50-8.00(g)",6.5,7.1,8,8.74,1.75,"Low Inflation"
"782",2014,"Mississippi",0,0,7.25,7.92,7.25,7.92,236.736,"...",0,0,0,0,1.75,"Low Inflation"
"783",2014,"Missouri",7.5,8.19,7.25,7.92,7.5,8.19,236.736,"7.5",7.5,8.19,7.5,8.19,1.75,"Low Inflation"
"784",2014,"Montana",7.9,8.63,7.25,7.92,7.9,8.63,236.736,"7.90(g)",7.9,8.63,7.9,8.63,1.75,"Low Inflation"
"785",2014,"Nebraska",7.25,7.92,7.25,7.92,7.25,7.92,236.736,"7.25[c]",7.25,7.92,7.25,7.92,1.75,"Low Inflation"
"786",2014,"Nevada",7.25,7.92,7.25,7.92,7.25,7.92,236.736,"7.25-8.25",7.25,7.92,8.25,9.01,1.75,"Low Inflation"
"787",2014,"New Hampshire",7.25,7.92,7.25,7.92,7.25,7.92,236.736,"7.25",7.25,7.92,7.25,7.92,1.75,"Low Inflation"
"788",2014,"New Jersey",8.25,9.01,7.25,7.92,8.25,9.01,236.736,"8.25",8.25,9.01,8.25,9.01,1.75,"Low Inflation"
"789",2014,"New Mexico",7.5,8.19,7.25,7.92,7.5,8.19,236.736,"7.5",7.5,8.19,7.5,8.19,1.75,"Low Inflation"
"790",2014,"New York",8,8.74,7.25,7.92,8,8.74,236.736,"8",8,8.74,8,8.74,1.75,"Low Inflation"
"791",2014,"North Carolina",7.25,7.92,7.25,7.92,7.25,7.92,236.736,"7.25",7.25,7.92,7.25,7.92,1.75,"Low Inflation"
"792",2014,"North Dakota",7.25,7.92,7.25,7.92,7.25,7.92,236.736,"7.25",7.25,7.92,7.25,7.92,1.75,"Low Inflation"
"793",2014,"Ohio",7.25,7.92,7.25,7.92,7.25,7.92,236.736,"7.25-7.95",7.25,7.92,7.95,8.69,1.75,"Low Inflation"
"794",2014,"Oklahoma",2,2.19,7.25,7.92,7.25,7.92,236.736,"2.00-7.25(g)",2,2.19,7.25,7.92,1.75,"Low Inflation"
"795",2014,"Oregon",9.1,9.94,7.25,7.92,9.1,9.94,236.736,"9.1",9.1,9.94,9.1,9.94,1.75,"Low Inflation"
"796",2014,"Pennsylvania",7.25,7.92,7.25,7.92,7.25,7.92,236.736,"7.25",7.25,7.92,7.25,7.92,1.75,"Low Inflation"
"797",2014,"Puerto Rico",5.08,5.55,7.25,7.92,7.25,7.92,236.736,"5.08-7.25(i)",5.08,5.55,7.25,7.92,1.75,"Low Inflation"
"798",2014,"Rhode Island",8,8.74,7.25,7.92,8,8.74,236.736,"8",8,8.74,8,8.74,1.75,"Low Inflation"
"799",2014,"South Carolina",0,0,7.25,7.92,7.25,7.92,236.736,"...",0,0,0,0,1.75,"Low Inflation"
"800",2014,"South Dakota",7.25,7.92,7.25,7.92,7.25,7.92,236.736,"7.25",7.25,7.92,7.25,7.92,1.75,"Low Inflation"
"801",2014,"Tennessee",0,0,7.25,7.92,7.25,7.92,236.736,"...",0,0,0,0,1.75,"Low Inflation"
"802",2014,"Texas",7.25,7.92,7.25,7.92,7.25,7.92,236.736,"7.25",7.25,7.92,7.25,7.92,1.75,"Low Inflation"
"803",2014,"U.S. Virgin Islands",4.3,4.7,7.25,7.92,7.25,7.92,236.736,"4.30-7.25(j)",4.3,4.7,7.25,7.92,1.75,"Low Inflation"
"804",2014,"Utah",7.25,7.92,7.25,7.92,7.25,7.92,236.736,"7.25",7.25,7.92,7.25,7.92,1.75,"Low Inflation"
"805",2014,"Vermont",8.73,9.54,7.25,7.92,8.73,9.54,236.736,"8.73(e)",8.73,9.54,8.73,9.54,1.75,"Low Inflation"
"806",2014,"Virginia",7.25,7.92,7.25,7.92,7.25,7.92,236.736,"7.25[c]",7.25,7.92,7.25,7.92,1.75,"Low Inflation"
"807",2014,"Washington",9.32,10.18,7.25,7.92,9.32,10.18,236.736,"9.32",9.32,10.18,9.32,10.18,1.75,"Low Inflation"
"808",2014,"West Virginia",7.25,7.92,7.25,7.92,7.25,7.92,236.736,"7.25",7.25,7.92,7.25,7.92,1.75,"Low Inflation"
"809",2014,"Wisconsin",7.25,7.92,7.25,7.92,7.25,7.92,236.736,"7.25",7.25,7.92,7.25,7.92,1.75,"Low Inflation"
"810",2014,"Wyoming",5.15,5.63,7.25,7.92,7.25,7.92,236.736,"5.15",5.15,5.63,5.15,5.63,1.75,"Low Inflation"
"811",2015,"Alabama",0,0,7.25,7.91,7.25,7.91,237.017,"...",0,0,0,0,1.8,"Low Inflation"
"812",2015,"Alaska",8.75,9.55,7.25,7.91,8.75,9.55,237.017,"8.75",8.75,9.55,8.75,9.55,1.8,"Low Inflation"
"813",2015,"Arizona",8.05,8.79,7.25,7.91,8.05,8.79,237.017,"8.05",8.05,8.79,8.05,8.79,1.8,"Low Inflation"
"814",2015,"Arkansas",7.5,8.18,7.25,7.91,7.5,8.18,237.017,"7.50[c]",7.5,8.18,7.5,8.18,1.8,"Low Inflation"
"815",2015,"California",9,9.82,7.25,7.91,9,9.82,237.017,"9",9,9.82,9,9.82,1.8,"Low Inflation"
"816",2015,"Colorado",8.23,8.98,7.25,7.91,8.23,8.98,237.017,"8.23",8.23,8.98,8.23,8.98,1.8,"Low Inflation"
"817",2015,"Connecticut",9.15,9.99,7.25,7.91,9.15,9.99,237.017,"9.15",9.15,9.99,9.15,9.99,1.8,"Low Inflation"
"818",2015,"Delaware",8.25,9,7.25,7.91,8.25,9,237.017,"8.25",8.25,9,8.25,9,1.8,"Low Inflation"
"819",2015,"District of Columbia",10.5,11.46,7.25,7.91,10.5,11.46,237.017,"10.5",10.5,11.46,10.5,11.46,1.8,"Low Inflation"
"820",2015,"Florida",8.05,8.79,7.25,7.91,8.05,8.79,237.017,"8.05",8.05,8.79,8.05,8.79,1.8,"Low Inflation"
"821",2015,"Georgia",5.15,5.62,7.25,7.91,7.25,7.91,237.017,"5.15(d)",5.15,5.62,5.15,5.62,1.8,"Low Inflation"
"822",2015,"Guam",8.25,9,7.25,7.91,8.25,9,237.017,"8.25",8.25,9,8.25,9,1.8,"Low Inflation"
"823",2015,"Hawaii",7.75,8.46,7.25,7.91,7.75,8.46,237.017,"7.75",7.75,8.46,7.75,8.46,1.8,"Low Inflation"
"824",2015,"Idaho",7.25,7.91,7.25,7.91,7.25,7.91,237.017,"7.25",7.25,7.91,7.25,7.91,1.8,"Low Inflation"
"825",2015,"Illinois",8.25,9,7.25,7.91,8.25,9,237.017,"8.25[c]",8.25,9,8.25,9,1.8,"Low Inflation"
"826",2015,"Indiana",7.25,7.91,7.25,7.91,7.25,7.91,237.017,"7.25(e)",7.25,7.91,7.25,7.91,1.8,"Low Inflation"
"827",2015,"Iowa",7.25,7.91,7.25,7.91,7.25,7.91,237.017,"7.25",7.25,7.91,7.25,7.91,1.8,"Low Inflation"
"828",2015,"Kansas",7.25,7.91,7.25,7.91,7.25,7.91,237.017,"7.25",7.25,7.91,7.25,7.91,1.8,"Low Inflation"
"829",2015,"Kentucky",7.25,7.91,7.25,7.91,7.25,7.91,237.017,"7.25",7.25,7.91,7.25,7.91,1.8,"Low Inflation"
"830",2015,"Louisiana",0,0,7.25,7.91,7.25,7.91,237.017,"...",0,0,0,0,1.8,"Low Inflation"
"831",2015,"Maine",7.5,8.18,7.25,7.91,7.5,8.18,237.017,"7.5",7.5,8.18,7.5,8.18,1.8,"Low Inflation"
"832",2015,"Maryland",8.25,9,7.25,7.91,8.25,9,237.017,"8.25",8.25,9,8.25,9,1.8,"Low Inflation"
"833",2015,"Massachusetts",9,9.82,7.25,7.91,9,9.82,237.017,"9",9,9.82,9,9.82,1.8,"Low Inflation"
"834",2015,"Michigan",8.15,8.89,7.25,7.91,8.15,8.89,237.017,"8.15(e)",8.15,8.89,8.15,8.89,1.8,"Low Inflation"
"835",2015,"Minnesota",7.25,7.91,7.25,7.91,7.25,7.91,237.017,"7.25-9.00(g)",7.25,7.91,9,9.82,1.8,"Low Inflation"
"836",2015,"Mississippi",0,0,7.25,7.91,7.25,7.91,237.017,"...",0,0,0,0,1.8,"Low Inflation"
"837",2015,"Missouri",7.65,8.35,7.25,7.91,7.65,8.35,237.017,"7.65",7.65,8.35,7.65,8.35,1.8,"Low Inflation"
"838",2015,"Montana",8.05,8.79,7.25,7.91,8.05,8.79,237.017,"8.05(g)",8.05,8.79,8.05,8.79,1.8,"Low Inflation"
"839",2015,"Nebraska",8,8.73,7.25,7.91,8,8.73,237.017,"8.00[c]",8,8.73,8,8.73,1.8,"Low Inflation"
"840",2015,"Nevada",7.25,7.91,7.25,7.91,7.25,7.91,237.017,"7.25-8.25",7.25,7.91,8.25,9,1.8,"Low Inflation"
"841",2015,"New Hampshire",7.25,7.91,7.25,7.91,7.25,7.91,237.017,"7.25",7.25,7.91,7.25,7.91,1.8,"Low Inflation"
"842",2015,"New Jersey",8.38,9.15,7.25,7.91,8.38,9.15,237.017,"8.38",8.38,9.15,8.38,9.15,1.8,"Low Inflation"
"843",2015,"New Mexico",7.5,8.18,7.25,7.91,7.5,8.18,237.017,"7.5",7.5,8.18,7.5,8.18,1.8,"Low Inflation"
"844",2015,"New York",8.75,9.55,7.25,7.91,8.75,9.55,237.017,"8.75",8.75,9.55,8.75,9.55,1.8,"Low Inflation"
"845",2015,"North Carolina",7.25,7.91,7.25,7.91,7.25,7.91,237.017,"7.25",7.25,7.91,7.25,7.91,1.8,"Low Inflation"
"846",2015,"North Dakota",7.25,7.91,7.25,7.91,7.25,7.91,237.017,"7.25",7.25,7.91,7.25,7.91,1.8,"Low Inflation"
"847",2015,"Ohio",7.25,7.91,7.25,7.91,7.25,7.91,237.017,"7.25-8.10",7.25,7.91,8.1,8.84,1.8,"Low Inflation"
"848",2015,"Oklahoma",2,2.18,7.25,7.91,7.25,7.91,237.017,"2.00-7.25(g)",2,2.18,7.25,7.91,1.8,"Low Inflation"
"849",2015,"Oregon",9.25,10.09,7.25,7.91,9.25,10.09,237.017,"9.25",9.25,10.09,9.25,10.09,1.8,"Low Inflation"
"850",2015,"Pennsylvania",7.25,7.91,7.25,7.91,7.25,7.91,237.017,"7.25",7.25,7.91,7.25,7.91,1.8,"Low Inflation"
"851",2015,"Puerto Rico",5.08,5.54,7.25,7.91,7.25,7.91,237.017,"5.08-7.25(i)",5.08,5.54,7.25,7.91,1.8,"Low Inflation"
"852",2015,"Rhode Island",9,9.82,7.25,7.91,9,9.82,237.017,"9",9,9.82,9,9.82,1.8,"Low Inflation"
"853",2015,"South Carolina",0,0,7.25,7.91,7.25,7.91,237.017,"...",0,0,0,0,1.8,"Low Inflation"
"854",2015,"South Dakota",8.5,9.28,7.25,7.91,8.5,9.28,237.017,"8.5",8.5,9.28,8.5,9.28,1.8,"Low Inflation"
"855",2015,"Tennessee",0,0,7.25,7.91,7.25,7.91,237.017,"...",0,0,0,0,1.8,"Low Inflation"
"856",2015,"Texas",7.25,7.91,7.25,7.91,7.25,7.91,237.017,"7.25",7.25,7.91,7.25,7.91,1.8,"Low Inflation"
"857",2015,"U.S. Virgin Islands",4.3,4.69,7.25,7.91,7.25,7.91,237.017,"4.30-7.25(j)",4.3,4.69,7.25,7.91,1.8,"Low Inflation"
"858",2015,"Utah",7.25,7.91,7.25,7.91,7.25,7.91,237.017,"7.25",7.25,7.91,7.25,7.91,1.8,"Low Inflation"
"859",2015,"Vermont",9.15,9.99,7.25,7.91,9.15,9.99,237.017,"9.15(e)",9.15,9.99,9.15,9.99,1.8,"Low Inflation"
"860",2015,"Virginia",7.25,7.91,7.25,7.91,7.25,7.91,237.017,"7.25[c]",7.25,7.91,7.25,7.91,1.8,"Low Inflation"
"861",2015,"Washington",9.47,10.33,7.25,7.91,9.47,10.33,237.017,"9.47",9.47,10.33,9.47,10.33,1.8,"Low Inflation"
"862",2015,"West Virginia",8,8.73,7.25,7.91,8,8.73,237.017,"8",8,8.73,8,8.73,1.8,"Low Inflation"
"863",2015,"Wisconsin",7.25,7.91,7.25,7.91,7.25,7.91,237.017,"7.25",7.25,7.91,7.25,7.91,1.8,"Low Inflation"
"864",2015,"Wyoming",5.15,5.62,7.25,7.91,7.25,7.91,237.017,"5.15",5.15,5.62,5.15,5.62,1.8,"Low Inflation"
"865",2016,"Alabama",0,0,7.25,7.81,7.25,7.81,240.007,"...",0,0,0,0,2.2,"High Inflation"
"866",2016,"Alaska",9.75,10.51,7.25,7.81,9.75,10.51,240.007,"9.75",9.75,10.51,9.75,10.51,2.2,"High Inflation"
"867",2016,"Arizona",8.05,8.68,7.25,7.81,8.05,8.68,240.007,"8.05",8.05,8.68,8.05,8.68,2.2,"High Inflation"
"868",2016,"Arkansas",8,8.62,7.25,7.81,8,8.62,240.007,"8.00[c]",8,8.62,8,8.62,2.2,"High Inflation"
"869",2016,"California",10,10.78,7.25,7.81,10,10.78,240.007,"10",10,10.78,10,10.78,2.2,"High Inflation"
"870",2016,"Colorado",8.31,8.96,7.25,7.81,8.31,8.96,240.007,"8.31",8.31,8.96,8.31,8.96,2.2,"High Inflation"
"871",2016,"Connecticut",9.6,10.35,7.25,7.81,9.6,10.35,240.007,"9.6",9.6,10.35,9.6,10.35,2.2,"High Inflation"
"872",2016,"Delaware",8.25,8.89,7.25,7.81,8.25,8.89,240.007,"8.25",8.25,8.89,8.25,8.89,2.2,"High Inflation"
"873",2016,"District of Columbia",11.5,12.39,7.25,7.81,11.5,12.39,240.007,"11.5",11.5,12.39,11.5,12.39,2.2,"High Inflation"
"874",2016,"Florida",8.05,8.68,7.25,7.81,8.05,8.68,240.007,"8.05",8.05,8.68,8.05,8.68,2.2,"High Inflation"
"875",2016,"Georgia",5.15,5.55,7.25,7.81,7.25,7.81,240.007,"5.15(d)",5.15,5.55,5.15,5.55,2.2,"High Inflation"
"876",2016,"Guam",8.25,8.89,7.25,7.81,8.25,8.89,240.007,"8.25",8.25,8.89,8.25,8.89,2.2,"High Inflation"
"877",2016,"Hawaii",8.5,9.16,7.25,7.81,8.5,9.16,240.007,"8.5",8.5,9.16,8.5,9.16,2.2,"High Inflation"
"878",2016,"Idaho",7.25,7.81,7.25,7.81,7.25,7.81,240.007,"7.25",7.25,7.81,7.25,7.81,2.2,"High Inflation"
"879",2016,"Illinois",8.25,8.89,7.25,7.81,8.25,8.89,240.007,"8.25[c]",8.25,8.89,8.25,8.89,2.2,"High Inflation"
"880",2016,"Indiana",7.25,7.81,7.25,7.81,7.25,7.81,240.007,"7.25(e)",7.25,7.81,7.25,7.81,2.2,"High Inflation"
"881",2016,"Iowa",7.25,7.81,7.25,7.81,7.25,7.81,240.007,"7.25",7.25,7.81,7.25,7.81,2.2,"High Inflation"
"882",2016,"Kansas",7.25,7.81,7.25,7.81,7.25,7.81,240.007,"7.25",7.25,7.81,7.25,7.81,2.2,"High Inflation"
"883",2016,"Kentucky",7.25,7.81,7.25,7.81,7.25,7.81,240.007,"7.25",7.25,7.81,7.25,7.81,2.2,"High Inflation"
"884",2016,"Louisiana",0,0,7.25,7.81,7.25,7.81,240.007,"...",0,0,0,0,2.2,"High Inflation"
"885",2016,"Maine",7.5,8.08,7.25,7.81,7.5,8.08,240.007,"7.5",7.5,8.08,7.5,8.08,2.2,"High Inflation"
"886",2016,"Maryland",8.75,9.43,7.25,7.81,8.75,9.43,240.007,"8.75",8.75,9.43,8.75,9.43,2.2,"High Inflation"
"887",2016,"Massachusetts",10,10.78,7.25,7.81,10,10.78,240.007,"10",10,10.78,10,10.78,2.2,"High Inflation"
"888",2016,"Michigan",8.5,9.16,7.25,7.81,8.5,9.16,240.007,"8.50(e)",8.5,9.16,8.5,9.16,2.2,"High Inflation"
"889",2016,"Minnesota",7.25,7.81,7.25,7.81,7.25,7.81,240.007,"7.25-9.50(g)",7.25,7.81,9.5,10.24,2.2,"High Inflation"
"890",2016,"Mississippi",0,0,7.25,7.81,7.25,7.81,240.007,"...",0,0,0,0,2.2,"High Inflation"
"891",2016,"Missouri",7.65,8.24,7.25,7.81,7.65,8.24,240.007,"7.65",7.65,8.24,7.65,8.24,2.2,"High Inflation"
"892",2016,"Montana",8.05,8.68,7.25,7.81,8.05,8.68,240.007,"8.05(g)",8.05,8.68,8.05,8.68,2.2,"High Inflation"
"893",2016,"Nebraska",9,9.7,7.25,7.81,9,9.7,240.007,"9.00[c]",9,9.7,9,9.7,2.2,"High Inflation"
"894",2016,"Nevada",7.25,7.81,7.25,7.81,7.25,7.81,240.007,"7.25-8.25",7.25,7.81,8.25,8.89,2.2,"High Inflation"
"895",2016,"New Hampshire",7.25,7.81,7.25,7.81,7.25,7.81,240.007,"7.25",7.25,7.81,7.25,7.81,2.2,"High Inflation"
"896",2016,"New Jersey",8.38,9.03,7.25,7.81,8.38,9.03,240.007,"8.38",8.38,9.03,8.38,9.03,2.2,"High Inflation"
"897",2016,"New Mexico",7.5,8.08,7.25,7.81,7.5,8.08,240.007,"7.5",7.5,8.08,7.5,8.08,2.2,"High Inflation"
"898",2016,"New York",9,9.7,7.25,7.81,9,9.7,240.007,"9",9,9.7,9,9.7,2.2,"High Inflation"
"899",2016,"North Carolina",7.25,7.81,7.25,7.81,7.25,7.81,240.007,"7.25",7.25,7.81,7.25,7.81,2.2,"High Inflation"
"900",2016,"North Dakota",7.25,7.81,7.25,7.81,7.25,7.81,240.007,"7.25",7.25,7.81,7.25,7.81,2.2,"High Inflation"
"901",2016,"Ohio",7.25,7.81,7.25,7.81,7.25,7.81,240.007,"7.25-8.10",7.25,7.81,8.1,8.73,2.2,"High Inflation"
"902",2016,"Oklahoma",2,2.16,7.25,7.81,7.25,7.81,240.007,"2.00-7.25(g)",2,2.16,7.25,7.81,2.2,"High Inflation"
"903",2016,"Oregon",9.75,10.51,7.25,7.81,9.75,10.51,240.007,"9.75",9.75,10.51,9.75,10.51,2.2,"High Inflation"
"904",2016,"Pennsylvania",7.25,7.81,7.25,7.81,7.25,7.81,240.007,"7.25",7.25,7.81,7.25,7.81,2.2,"High Inflation"
"905",2016,"Puerto Rico",5.08,5.47,7.25,7.81,7.25,7.81,240.007,"5.08-7.25(i)",5.08,5.47,7.25,7.81,2.2,"High Inflation"
"906",2016,"Rhode Island",9.6,10.35,7.25,7.81,9.6,10.35,240.007,"9.6",9.6,10.35,9.6,10.35,2.2,"High Inflation"
"907",2016,"South Carolina",0,0,7.25,7.81,7.25,7.81,240.007,"...",0,0,0,0,2.2,"High Inflation"
"908",2016,"South Dakota",8.55,9.21,7.25,7.81,8.55,9.21,240.007,"8.55",8.55,9.21,8.55,9.21,2.2,"High Inflation"
"909",2016,"Tennessee",0,0,7.25,7.81,7.25,7.81,240.007,"...",0,0,0,0,2.2,"High Inflation"
"910",2016,"Texas",7.25,7.81,7.25,7.81,7.25,7.81,240.007,"7.25",7.25,7.81,7.25,7.81,2.2,"High Inflation"
"911",2016,"U.S. Virgin Islands",4.3,4.63,7.25,7.81,7.25,7.81,240.007,"4.30-7.25(j)",4.3,4.63,7.25,7.81,2.2,"High Inflation"
"912",2016,"Utah",7.25,7.81,7.25,7.81,7.25,7.81,240.007,"7.25",7.25,7.81,7.25,7.81,2.2,"High Inflation"
"913",2016,"Vermont",9.6,10.35,7.25,7.81,9.6,10.35,240.007,"9.60(e)",9.6,10.35,9.6,10.35,2.2,"High Inflation"
"914",2016,"Virginia",7.25,7.81,7.25,7.81,7.25,7.81,240.007,"7.25[c]",7.25,7.81,7.25,7.81,2.2,"High Inflation"
"915",2016,"Washington",9.47,10.21,7.25,7.81,9.47,10.21,240.007,"9.47",9.47,10.21,9.47,10.21,2.2,"High Inflation"
"916",2016,"West Virginia",8.75,9.43,7.25,7.81,8.75,9.43,240.007,"8.75",8.75,9.43,8.75,9.43,2.2,"High Inflation"
"917",2016,"Wisconsin",7.25,7.81,7.25,7.81,7.25,7.81,240.007,"7.25",7.25,7.81,7.25,7.81,2.2,"High Inflation"
"918",2016,"Wyoming",5.15,5.55,7.25,7.81,7.25,7.81,240.007,"5.15",5.15,5.55,5.15,5.55,2.2,"High Inflation"
"919",2017,"Alabama",0,0,7.25,7.65,7.25,7.65,245.12,"...",0,0,0,0,1.85,"Low Inflation"
"920",2017,"Alaska",9.8,10.34,7.25,7.65,9.8,10.34,245.12,"9.8",9.8,10.34,9.8,10.34,1.85,"Low Inflation"
"921",2017,"Arizona",10,10.55,7.25,7.65,10,10.55,245.12,"10",10,10.55,10,10.55,1.85,"Low Inflation"
"922",2017,"Arkansas",8.5,8.97,7.25,7.65,8.5,8.97,245.12,"8.50[c]",8.5,8.97,8.5,8.97,1.85,"Low Inflation"
"923",2017,"California",10,10.55,7.25,7.65,10,10.55,245.12,"10",10,10.55,10,10.55,1.85,"Low Inflation"
"924",2017,"Colorado",9.3,9.81,7.25,7.65,9.3,9.81,245.12,"9.3",9.3,9.81,9.3,9.81,1.85,"Low Inflation"
"925",2017,"Connecticut",10.1,10.66,7.25,7.65,10.1,10.66,245.12,"10.1",10.1,10.66,10.1,10.66,1.85,"Low Inflation"
"926",2017,"Delaware",8.25,8.71,7.25,7.65,8.25,8.71,245.12,"8.25",8.25,8.71,8.25,8.71,1.85,"Low Inflation"
"927",2017,"District of Columbia",11.5,12.14,7.25,7.65,11.5,12.14,245.12,"11.5",11.5,12.14,11.5,12.14,1.85,"Low Inflation"
"928",2017,"Florida",8.1,8.55,7.25,7.65,8.1,8.55,245.12,"8.1",8.1,8.55,8.1,8.55,1.85,"Low Inflation"
"929",2017,"Georgia",5.15,5.43,7.25,7.65,7.25,7.65,245.12,"5.15(d)",5.15,5.43,5.15,5.43,1.85,"Low Inflation"
"930",2017,"Guam",8.25,8.71,7.25,7.65,8.25,8.71,245.12,"8.25",8.25,8.71,8.25,8.71,1.85,"Low Inflation"
"931",2017,"Hawaii",9.25,9.76,7.25,7.65,9.25,9.76,245.12,"9.25",9.25,9.76,9.25,9.76,1.85,"Low Inflation"
"932",2017,"Idaho",7.25,7.65,7.25,7.65,7.25,7.65,245.12,"7.25",7.25,7.65,7.25,7.65,1.85,"Low Inflation"
"933",2017,"Illinois",8.25,8.71,7.25,7.65,8.25,8.71,245.12,"8.25[c]",8.25,8.71,8.25,8.71,1.85,"Low Inflation"
"934",2017,"Indiana",7.25,7.65,7.25,7.65,7.25,7.65,245.12,"7.25(e)",7.25,7.65,7.25,7.65,1.85,"Low Inflation"
"935",2017,"Iowa",7.25,7.65,7.25,7.65,7.25,7.65,245.12,"7.25",7.25,7.65,7.25,7.65,1.85,"Low Inflation"
